config,query_id,difficulty_type,language_type,expected_refused,hit,rank,refused,refusal_matched,best_score,hit_title,top_titles,notes
bm25_rrf_context,cp_specimen_size_strength,cross_passage,en,no,yes,1,,,0.0164,Study on the Influence of Specimen Size and Aggregate Size on the Compressive Strength of Rock-Filled Concrete,"Study on the Influence of Specimen Size and Aggregate Size on the Compressive Strength of Rock-Filled Concrete || Study on the Influence of Specimen Size and Aggregate Size on the Compressive Strength of Rock-Filled Concrete || Research on the size effect of rock-filled concrete compressive strength: Considering the influence of rockfill ratios and rock shapes || Experimental Study on Effects of Casting Procedures on Compressive Strength, Water Permeability, and Interfacial Transition Zone Porosity of Rock-Filled Concrete || 3D mesoscopic numerical investigation on the uniaxial compressive behavior of rock-filled concrete with different ITZ and aggregate properties",跨段：尺寸效应与抗压强度
bm25_rrf_context,cp_temperature_construction,cross_passage,en,no,yes,1,,,0.0164,The Influence of Construction Parameters on the Temperature Field of Rock-Filled Concrete,The Influence of Construction Parameters on the Temperature Field of Rock-Filled Concrete || The Influence of Construction Parameters on the Temperature Field of Rock-Filled Concrete || Field prototype experiment of rockfill temperature before SCC filling for rock-filled concrete dam || Rock-filled concrete in the mass concrete temperature field analysis || Mesoscopic thermal field reconstruction and parametrical studies of heterogeneous rock-filled concrete at early age,跨段：施工参数与温控
bm25_rrf_context,cp_itz_uniaxial,cross_passage,en,no,yes,1,,,0.0164,3D mesoscopic numerical investigation on the uniaxial compressive behavior of rock-filled concrete with different ITZ and aggregate properties,3D mesoscopic numerical investigation on the uniaxial compressive behavior of rock-filled concrete with different ITZ and aggregate properties || 3D mesoscopic numerical investigation on the uniaxial compressive behavior of rock-filled concrete with different ITZ and aggregate properties || Study on the Influence of Specimen Size and Aggregate Size on the Compressive Strength of Rock-Filled Concrete || Study on the Influence of Specimen Size and Aggregate Size on the Compressive Strength of Rock-Filled Concrete || Mechanical Behavior of Cemented Granular Aggregates under Uniaxial Compression,跨段：ITZ 与抗压行为
bm25_rrf_context,cp_artificial_rockfill,cross_passage,en,no,yes,1,,,0.0164,Application of Iron Ore Tailings and Phosphogypsum to Create Artificial Rockfills Used in Rock-Filled Concrete,Application of Iron Ore Tailings and Phosphogypsum to Create Artificial Rockfills Used in Rock-Filled Concrete || Application of Iron Ore Tailings and Phosphogypsum to Create Artificial Rockfills Used in Rock-Filled Concrete || Artificial rockfill placement optimization in rock-filled concrete with massive solid waste || Study on influencing factors of shear characteristics of rock-fill concrete layer of iron tailings as fine aggregate || Full-Scale micromechanical simulation of rock-filled concretes using Peridynamics,跨段：人工堆石材料
bm25_rrf_context,cp_adiabatic_temp,cross_passage,en,no,yes,1,,,0.0164,A Study on Adiabatic Temperature Rise Test and Temperature Stress Simulation of Rock-Fill Concrete,A Study on Adiabatic Temperature Rise Test and Temperature Stress Simulation of Rock-Fill Concrete || The Influence of Construction Parameters on the Temperature Field of Rock-Filled Concrete || Rock-filled concrete in the mass concrete temperature field analysis || Rock-Filled Concrete with Manufactured Sand || Mechanical and Physical Properties,跨段：水化热温升
bm25_rrf_context,cp_seismic_compare,cross_passage,en,no,yes,1,,,0.0164,Seismic Behavior of Rock-Filled Concrete Dam Compared with Conventional Vibrating Concrete Dam Using Finite Element Method,Seismic Behavior of Rock-Filled Concrete Dam Compared with Conventional Vibrating Concrete Dam Using Finite Element Method || Seismic Behavior of Rock-Filled Concrete Dam Compared with Conventional Vibrating Concrete Dam Using Finite Element Method || Seismic analysis of rock-filled concrete (RFC) dam with various rock-fill ratios || 堆石混凝土在某高坝上的应用研究与抗震分析 || Mesoscopic representation of conventional concrete and rock-filled concrete: A novel FEM-SBFEM coupled approach,跨段：抗震对比
bm25_rrf_context,cf_elastic_vs_compressive,confusable,en,no,yes,1,,,0.0164,A Mesoscale Comparative Analysis of the Elastic Modulus in Rock-Filled Concrete for Structural Applications,A Mesoscale Comparative Analysis of the Elastic Modulus in Rock-Filled Concrete for Structural Applications || A Mesoscale Comparative Analysis of the Elastic Modulus in Rock-Filled Concrete for Structural Applications || A Comprehensive Literature Review on the Elastic Modulus of Rock-filled Concrete || On the elastic modulus of rock-filled concrete || A Comprehensive Literature Review on the Elastic Modulus of Rock-filled Concrete,易混淆：弹性模量 vs 抗压强度
bm25_rrf_context,cf_filling_vs_compaction,confusable,en,no,yes,1,,,0.0164,Experimental study of filling capacity of self-compacting concrete and its influence on the properties of rock-filled concrete,Experimental study of filling capacity of self-compacting concrete and its influence on the properties of rock-filled concrete || Filling Capacity Evaluation of Self-Compacting Concrete in Rock-Filled Concrete. - R Discovery || Filling Capacity Evaluation of Self-Compacting Concrete in Rock-Filled Concrete || Experimental study of filling capacity of self-compacting concrete and its influence on the properties of rock-filled concrete || Filling capacity analysis of self-compacting concrete in rock-filled concrete based on DEM,易混淆：填充能力 vs 密实度
bm25_rrf_context,cf_vibrated_vs_scc,confusable,en,no,yes,1,,,0.0164,Pilot Study on Vibrated Rock-filled Concrete,Pilot Study on Vibrated Rock-filled Concrete || Pilot Study on Vibrated Rock-filled Concrete || A Pilot Study on Integrated Properties of Rock-Filled Concrete || Other Rock-Filled Concrete Related Technologies || Study on the effect of porosity and aperture on the damage characterization of rock-filled concrete (RFC),易混淆：振捣 vs 自密实
bm25_rrf_context,cf_peridynamics_vs_lbm,confusable,en,no,yes,1,,,0.0164,Full-Scale micromechanical simulation of rock-filled concretes using Peridynamics,"Full-Scale micromechanical simulation of rock-filled concretes using Peridynamics || Advancing rock-filled concrete (RFC) technology: Comprehensive insights into filling quality, mechanical properties, durability, and numerical simulation || Integrated evaluation of cost, schedule and emission performance on rock-filled concrete dam construction operation using discrete event simulation || Lattice Boltzmann-Discrete Element Modeling Simulation of SCC Flowing Process for Rock-Filled Concrete || Simulation of thermal stress and control measures for rock-filled concrete dam in high-altitude and cold regions",易混淆：peridynamics vs LBM-DEM
bm25_rrf_context,cf_mesoscale_modulus,confusable,en,no,yes,1,,,0.0164,A Mesoscale Comparative Analysis of the Elastic Modulus in Rock-Filled Concrete for Structural Applications,A Mesoscale Comparative Analysis of the Elastic Modulus in Rock-Filled Concrete for Structural Applications || A Mesoscale Comparative Analysis of the Elastic Modulus in Rock-Filled Concrete for Structural Applications || A Comprehensive Literature Review on the Elastic Modulus of Rock-filled Concrete || On the elastic modulus of rock-filled concrete || A Comprehensive Literature Review on the Elastic Modulus of Rock-filled Concrete,易混淆：mesoscale 弹模 vs 3D 细观抗压
bm25_rrf_context,cf_rfc_review_overview,confusable,en,no,yes,1,,,0.0164,A Brief Review of Rock-Filled Concrete Dams and Prospects for Next-Generation Concrete Dam Construction Technology,A Brief Review of Rock-Filled Concrete Dams and Prospects for Next-Generation Concrete Dam Construction Technology || A Brief Review of Rock-Filled Concrete Dams and Prospects for Next-Generation Concrete Dam Construction Technology || A Brief Review of Rock-Filled Concrete Dams and Prospects for Next-Generation Concrete Dam Construction Technology || A Brief Review of Rock-Filled Concrete Dams and Prospects for Next-Generation Concrete Dam Construction Technology || The Research and Application of Dam Construction Technology of Rock-Filled Concrete,易混淆：综述 vs 单篇实验
bm25_rrf_context,cf_rfc_vs_cfrd,confusable,en,no,yes,1,,,0.0164,The Research and Application of Dam Construction Technology of Rock-Filled Concrete,The Research and Application of Dam Construction Technology of Rock-Filled Concrete || A Brief Review of Rock-Filled Concrete Dams and Prospects for Next-Generation Concrete Dam Construction Technology || The Research and Application of Dam Construction Technology of Rock-Filled Concrete | Scientific.Net || A Brief Review of Rock-Filled Concrete Dams and Prospects for Next-Generation Concrete Dam Construction Technology || A Brief Review of Rock-Filled Concrete Dams and Prospects for Next-Generation Concrete Dam Construction Technology,易混淆：RFC dam vs CFRD false friend
brain_default,rf_unrelated_llm,refusal,en,yes,,,yes,yes,0.0000,,,需拒答：与堆石混凝土无关
brain_default,rf_unrelated_cooking,refusal,zh,yes,,,yes,yes,0.0000,,,需拒答：完全无关
brain_default,rf_random_tokens,refusal,en,yes,,,yes,yes,0.0000,,,需拒答：无意义查询
brain_default,rf_unrelated_finance,refusal,en,yes,,,yes,yes,0.0000,,,需拒答：金融无关
brain_default,rf_out_of_scope_quantum,refusal,en,yes,,,yes,yes,0.0000,,,需拒答：物理无关
