document_id,document_title,page_num,source_image_path,width,height,status,description,error,route,staging_csv
1134,宾汉姆流体的LBM-DEM方法及自密实混凝土复杂流动研究,102,data/images/1134/page102_render1.png,617,409,described,这张图片包含四个并排的蓝色矩形示意图，从左到右依次对应Bπ值为0.5、0.75、1.0、1.11。每个矩形内均有白色区域和黑色部分，白色区域的形状随Bπ值增大而逐渐缩小，黑色部分位于白色区域内部。,,paratera_c,data/evaluation/phase46_redescribe_staging_resume1/paratera_c/multimodal_staging.csv
1134,宾汉姆流体的LBM-DEM方法及自密实混凝土复杂流动研究,102,data/images/1134/page102_render2.png,624,413,described,图片包含四个并排的蓝色矩形，从左到右依次对应Bπ值为1.22、1.37、1.50、1.78。每个矩形内部有不同数量和分布的图形元素（包括点与椭圆状轮廓）：Bπ=1.22时，矩形内有一个椭圆状轮廓和两个点；Bπ=1.37时，有一个椭圆状轮廓和两个点；Bπ=1.50时，有一个椭圆状轮廓和两个点；Bπ=1.78时，有两个点（无椭圆状轮廓）。,,official_a_1,data/evaluation/phase46_redescribe_staging_resume1/official_a_1/multimodal_staging.csv
1134,宾汉姆流体的LBM-DEM方法及自密实混凝土复杂流动研究,103,data/images/1134/page103_render1.png,885,612,described,"这张图片包含四个子图，分别标记为(a)、(b)、(c)、(d)。每个子图的横轴为\( u_{t_{\text{max}}}/d \)，范围0至110；纵轴左侧为\( u_{t_{\text{max}}}/u_{t_{\text{ave}}} \)（刻度0至0.20），右侧为\( y/d \)（刻度0至40）。各子图通过不同线型表示“颗粒1速度”“颗粒2速度”“颗粒1位移”“颗粒2位移”四类数据：  
- 子图(a)：实线、点线、短划线、长划线分别对应颗粒1速度、颗粒2速度、颗粒1位移、颗粒2位移；颗粒1速度曲线随横轴增大呈下降趋势，颗粒2速度曲线先升后降，位移曲线呈现不同变化趋势。  
- 子图(b)：实线、点线、短划线、长划线分别对应颗粒1速度、颗粒2速度、颗粒1位移、颗粒2位移；颗粒1速度曲线先升后趋于平稳，颗粒2速度曲线呈下降趋势，位移曲线趋于平稳。  
- 子图(c)：实线、点线、短划线、长划线分别对应颗粒1速度、颗粒2速度、颗粒1位移、颗粒2位移；颗粒1速度曲线呈下降趋势，颗粒2速度曲线趋于平稳，位移曲线趋于平稳。  
- 子图(d)：实线、点线、短划线、长划线分别对应颗粒1速度、颗粒2速度、颗粒1位移、颗粒2位移；颗粒1速度曲线呈下降趋势，颗粒2速度曲线趋于平稳，位移曲线趋于平稳。  

各子图通过曲线展示不同颗粒的速度和位移随\( u_{t_{\text{max}}}/d \)的变化规律，不同子图呈现的曲线趋势存在差异。",,official_a_2,data/evaluation/phase46_redescribe_staging_resume1/official_a_2/multimodal_staging.csv
1134,宾汉姆流体的LBM-DEM方法及自密实混凝土复杂流动研究,104,data/images/1134/page104_render1.png,339,410,described,这是一张二维示意图，展示堆石混凝土相关结构。图中背景为蓝色区域，分布有灰色圆形颗粒（骨料）和黑色大圆形（堆石块）。水平方向标注总长度\( L \)，垂直方向标注总高度\( H \)。中间矩形框内标注颗粒直径\( d_{\text{par}} \)；下方两个黑色大圆形之间标注间隙距离\( d_{\text{gap}} \)，右下角黑色大圆形标注为\( S \)。图中红色箭头表示垂直方向（可能为荷载方向）。,,official_b_1,data/evaluation/phase46_redescribe_staging_resume1/official_b_1/multimodal_staging.csv
1134,宾汉姆流体的LBM-DEM方法及自密实混凝土复杂流动研究,105,data/images/1134/page105_render1.png,723,533,described,这是一张折线图，横轴为Time（范围0至3×10⁶），纵轴为Q_f/Q₀（范围-2至4）。图例显示两条曲线：Q_f（空心圆标记，虚线）和Q_s（实心方块标记，点划线）。两条曲线的数值均围绕1附近波动，整体趋势平稳，无明显上升或下降变化。,,official_b_2,data/evaluation/phase46_redescribe_staging_resume1/official_b_2/multimodal_staging.csv
1134,宾汉姆流体的LBM-DEM方法及自密实混凝土复杂流动研究,105,data/images/1134/page105_render2.png,695,530,described,这是一张折线图，横轴为“Ar”，纵轴为“透过系数”（纵轴采用对数刻度，范围从10⁻⁴到10¹）。图例包含三条曲线：Gn=266（方块标记，实线）、Gn=133（圆点标记，实线）、Gn=67（三角标记，虚线）。曲线趋势显示：当Ar较小时（约0 - 2），三条曲线的透过系数差异明显，Gn=67的曲线在Ar≈1 - 2区间出现急剧下降后回升，Gn=133和Gn=266的曲线在Ar≈1 - 2区间也有波动但幅度不同；当Ar增大（>2）后，三条曲线的透过系数逐渐趋于平稳，整体呈上升趋势后趋于平缓，最终在Ar=10左右达到稳定值，且三条曲线的透过系数数值接近。,,paratera_c,data/evaluation/phase46_redescribe_staging_resume1/paratera_c/multimodal_staging.csv
1134,宾汉姆流体的LBM-DEM方法及自密实混凝土复杂流动研究,106,data/images/1134/page106_render1.png,699,531,described,这是一张折线图，横轴为Ar（取值范围0 - 10），纵轴为透过系数（对数刻度，取值范围10⁻⁴ - 10¹）。图例包含三条曲线：Gn=266（方块线）、Gn=133（圆点线）、Gn=67（三角线）。当Ar较小时，透过系数随Ar增大快速上升；Ar增大到一定值后，透过系数增长趋缓，三条曲线在高Ar区域趋于接近，低Ar区域差异明显。,,official_a_1,data/evaluation/phase46_redescribe_staging_resume1/official_a_1/multimodal_staging.csv
1134,宾汉姆流体的LBM-DEM方法及自密实混凝土复杂流动研究,106,data/images/1134/page106_render2.png,703,532,described,这是一张折线图，横轴为Ar（取值范围0至10），纵轴为透过系数（对数刻度，取值范围10⁻⁴至10¹）。图例包含三条曲线，分别对应不同Gn值：Gn=266（方块标记，实线）、Gn=133（圆点标记，短划线）、Gn=67（三角标记，点划线）。曲线趋势显示，当Ar较小时（约Ar<2），透过系数较低；随着Ar增大，透过系数逐渐上升，在Ar增大至约6后趋于平缓。不同Gn的曲线在Ar较小时（如Ar≈1）透过系数差异明显，Gn=266对应的透过系数相对较高，Gn=67相对较低；Ar增大后，三条曲线透过系数趋近并保持稳定。,,official_a_2,data/evaluation/phase46_redescribe_staging_resume1/official_a_2/multimodal_staging.csv
1134,宾汉姆流体的LBM-DEM方法及自密实混凝土复杂流动研究,107,data/images/1134/page107_render1.png,712,531,described,这是一张包含主图和小插图的图表。主图横轴为\( Ar \)（范围0 - 10），纵轴为通过系数（对数坐标，范围\( 10^{-3} - 10^{1} \)）；图例显示三条曲线分别对应\( \phi_s = 0.46 \)（方块线）、\( \phi_s = 0.35 \)（圆点线）、\( \phi_s = 0.25 \)（三角线）。三条曲线随\( Ar \)增大，通过系数先快速上升后趋于平缓。小插图横轴为\( \phi \)（范围0.20 - 0.50），纵轴为\( PF \)（范围0.00 - 0.05），包含若干散点。,,official_b_1,data/evaluation/phase46_redescribe_staging_resume1/official_b_1/multimodal_staging.csv
1134,宾汉姆流体的LBM-DEM方法及自密实混凝土复杂流动研究,107,data/images/1134/page107_render2.png,721,531,described,这是一张包含主折线图和小散点图的复合图表。主图横轴为“Ar”（范围0 - 10），纵轴为“透过系数”（对数坐标，刻度从10⁻³到10¹）；图例显示三条曲线分别对应φₛ=0.46（方块标记、实线）、φₛ=0.35（圆点标记、虚线）、φₛ=0.25（三角标记、点划线）。三条曲线趋势为：Ar较小时（约0 - 2），透过系数随Ar增大快速上升；Ar较大时（约2 - 10），透过系数增长趋缓，三条曲线在Ar增大后逐渐接近。小散点图位于主图右下角，横轴为“φ”（范围0.20 - 0.50），纵轴为“PF”（范围0.00 - 0.05），以散点形式展示不同φ对应的PF值分布。,,official_b_2,data/evaluation/phase46_redescribe_staging_resume1/official_b_2/multimodal_staging.csv
1134,宾汉姆流体的LBM-DEM方法及自密实混凝土复杂流动研究,108,data/images/1134/page108_render1.png,717,531,described,这是一张包含主图和小插图的图表。主图横轴为“Ar”（范围0至10），纵轴为“透过系数”（对数刻度，范围10⁻³至10¹），图例显示三条曲线分别对应φₛ=0.46（实线+方块标记）、φₛ=0.35（实线+圆点标记）、φₛ=0.25（虚线+三角标记）。三条曲线在Ar较低区间（约0 - 2）均呈现透过系数随Ar增加快速上升的趋势，在Ar较高区间（约2 - 10）趋于平缓，且不同φₛ对应的曲线在Ar较高时数值接近，其中φₛ=0.46曲线在Ar较低时透过系数最低，φₛ=0.25曲线在Ar较低时透过系数相对较高。小插图横轴为“φₛ”（范围0.20至0.50），纵轴为“PF”（范围0.00至0.05），以散点形式呈现数据，φₛ=0.46时PF约0.05，φₛ=0.35时PF约0.02，φₛ=0.25时PF约0.005。,,paratera_c,data/evaluation/phase46_redescribe_staging_resume1/paratera_c/multimodal_staging.csv
1134,宾汉姆流体的LBM-DEM方法及自密实混凝土复杂流动研究,109,data/images/1134/page109_render1.png,722,531,described,这是一张折线图，横轴为“Ar”（范围0至10），纵轴为“透过系数”（对数刻度，范围10⁻⁴至10⁰）。图例包含三条曲线：PF（实心圆点、实线）、PF_f（空心圆点、实线）、PF_s（带圈圆点、实线）。三条曲线均随Ar增大呈现透过系数上升后趋于稳定的趋势，其中PF与PF_f的透过系数数值接近且高于PF_s，PF_s的透过系数始终低于前两者。,,official_a_1,data/evaluation/phase46_redescribe_staging_resume1/official_a_1/multimodal_staging.csv
1134,宾汉姆流体的LBM-DEM方法及自密实混凝土复杂流动研究,109,data/images/1134/page109_render2.png,725,532,described,这是一张折线图，横轴为“Ar”（数值范围0 - 10），纵轴为“透过系数”（对数刻度，数值范围10⁻⁴ - 10⁰）。图例包含三个数据系列：PF（黑实线，圆点标记）、PF_f（白空心圆点标记）、PF_s（黑叉标记）。各系列曲线在Ar较小时（约1 - 2区间）透过系数较低，随后上升，Ar增大至约4后趋于平稳，整体呈现先快速上升后平缓变化的趋势。不同系列曲线在相同Ar下的透过系数数值存在差异，PF系列数值相对最高，PF_s系列相对最低，PF_f系列介于两者之间。,,official_a_2,data/evaluation/phase46_redescribe_staging_resume1/official_a_2/multimodal_staging.csv
1134,宾汉姆流体的LBM-DEM方法及自密实混凝土复杂流动研究,110,data/images/1134/page110_render1.png,726,531,described,这是一张折线图，横轴为“Ar”（范围0至10），纵轴为“透过系数”（对数刻度，范围10⁻⁴至10⁰）。图例包含三个系列：PF（实心圆点连线）、PF_f（空心圆点连线）、PF_s（带叉圆点连线）。三条折线均随Ar增大呈上升趋势，PF的透过系数整体高于PF_f和PF_s；在低Ar区间（约0 - 2），PF_s的透过系数最低，PF_f次之，PF最高；随着Ar增大（约2 - 10），三条折线逐渐趋近，PF仍保持略高。,,official_b_1,data/evaluation/phase46_redescribe_staging_resume1/official_b_1/multimodal_staging.csv
1134,宾汉姆流体的LBM-DEM方法及自密实混凝土复杂流动研究,110,data/images/1134/page110_render2.png,711,520,described,这是一张折线图，横轴为 \( Ar \)（范围0至11），纵轴为 \( \phi_s^p \)（范围0.0至0.6）。图中有三条曲线，分别对应图例：\( \phi_s=0.46 \)（实线+方块标记）、\( \phi_s=0.35 \)（虚线+圆点标记）、\( \phi_s=0.25 \)（点线+三角标记）。各曲线趋势：\( \phi_s=0.46 \) 的曲线在 \( Ar \) 约为1至3区间快速上升，之后趋于平稳，数值在0.4至0.5间波动；\( \phi_s=0.35 \) 的曲线随 \( Ar \) 增大先上升，后趋于平稳，数值在0.3至0.4间；\( \phi_s=0.25 \) 的曲线随 \( Ar \) 增大缓慢上升后趋于平稳，数值在0.2至0.3间。三条曲线中，\( \phi_s=0.46 \) 对应的 \( \phi_s^p \) 数值最高，\( \phi_s=0.25 \) 最低。,,official_b_2,data/evaluation/phase46_redescribe_staging_resume1/official_b_2/multimodal_staging.csv
1134,宾汉姆流体的LBM-DEM方法及自密实混凝土复杂流动研究,111,data/images/1134/page111_render1.png,814,411,described,这张图片包含三个并排的子图，分别标注时间 \( t=15\text{s} \)、\( t=30\text{s} \)、\( t=50\text{s} \)，用于展示不同时刻的速度场分布。右侧有颜色条，标注为 \( v/v_{\text{max}} \)，颜色从蓝色（对应数值0）到红色（对应数值1.0），表示速度与最大速度的比值。每个子图内分布有黑色圆形（可能代表颗粒或障碍物），周围是彩色区域，通过颜色梯度反映速度大小；随时间从15s到50s，各子图的速度场分布存在差异。,,paratera_c,data/evaluation/phase46_redescribe_staging_resume1/paratera_c/multimodal_staging.csv
1134,宾汉姆流体的LBM-DEM方法及自密实混凝土复杂流动研究,112,data/images/1134/page112_render1.png,814,413,described,图片包含三个子图，分别对应时间 \( t=15\text{s} \)、\( t=30\text{s} \)、\( t=50\text{s} \)。每个子图中，黑色圆形代表块石，灰色小圆代表颗粒（或混凝土组分）；右侧颜色条表示速度比值 \( v/v_{\text{max}} \)，范围从 0（蓝色）到 1.0（红色）。各子图展示不同时间点的速度场分布，蓝色区域速度较低，红色区域速度较高，块石周围及颗粒间的速度分布随时间变化。,,official_a_1,data/evaluation/phase46_redescribe_staging_resume1/official_a_1/multimodal_staging.csv
1134,宾汉姆流体的LBM-DEM方法及自密实混凝土复杂流动研究,112,data/images/1134/page112_render2.png,814,412,described,图片包含三个子图，分别标注时间 \( t=15\text{s} \)、\( t=30\text{s} \)、\( t=50\text{s} \)。每个子图中分布有黑色大圆形物体与灰色小圆形物体，背景颜色根据右侧颜色条（标注 \( v/v_{\text{max}} \)，范围 \( 0 - 1.0 \)，红色代表 \( 1.0 \)，蓝色代表 \( 0 \)）表示速度相对值。,,official_a_2,data/evaluation/phase46_redescribe_staging_resume1/official_a_2/multimodal_staging.csv
1134,宾汉姆流体的LBM-DEM方法及自密实混凝土复杂流动研究,113,data/images/1134/page113_render1.png,795,462,described,图片包含七个竖直柱状结构，每个柱子下方标注“Bn”及对应数值（0.5、0.75、1.00、1.25、1.50、1.75、2.50）。柱子主体为蓝色，外围有浅灰色边框，内部有不同形态的白色图形。各柱子按Bn值从左到右依次排列，Bn值递增。,,official_b_1,data/evaluation/phase46_redescribe_staging_resume1/official_b_1/multimodal_staging.csv
1134,宾汉姆流体的LBM-DEM方法及自密实混凝土复杂流动研究,113,data/images/1134/page113_render2.png,885,473,described,图片展示了七个竖直的柱状结构，每个柱状结构下方标注有“Bn”值，分别为0.5、0.75、1.00、1.25、1.50、1.75、2.5。每个柱状结构内部有不同形态的白色图案：当Bn=0.5时，图案为带有三个小圆的圆形；Bn=0.75时，图案为带有箭头和两个小圆的圆形；Bn=1.00时，图案为带有两个小圆和环形结构的图形；Bn=1.25时，图案为带有两个小圆和环形结构的图形；Bn=1.50时，图案为带有两个小圆和环形结构的图形；Bn=1.75时，图案为带有两个小圆和环形结构的图形；Bn=2.5时，图案为两个小圆。柱状结构整体为蓝色填充，外框为灰色，各柱状结构并排排列。,,official_b_2,data/evaluation/phase46_redescribe_staging_resume1/official_b_2/multimodal_staging.csv
1134,宾汉姆流体的LBM-DEM方法及自密实混凝土复杂流动研究,114,data/images/1134/page114_render1.png,886,472,described,图片展示八个竖直立方体模型，每个立方体下方标注“Bn=0.5”“Bn=0.75”“Bn=1.00”“Bn=1.25”“Bn=1.50”“Bn=1.75”“Bn=2.5” 。每个立方体由灰色框架和内部蓝色填充区域组成，部分立方体内部有白色图案，图案的位置和形态随Bn值变化：Bn=0.5时白色图案位于立方体底部；Bn=0.75时位于底部偏上；Bn=1.00时位于中间偏下；Bn=1.25时位于中间；Bn=1.50时位于中间偏上；Bn=1.75时位于中间偏上；Bn=2.5时位于顶部附近。,,paratera_c,data/evaluation/phase46_redescribe_staging_resume1/paratera_c/multimodal_staging.csv
1134,宾汉姆流体的LBM-DEM方法及自密实混凝土复杂流动研究,115,data/images/1134/page115_render1.png,870,337,described,图片包含三个三维立方体模型，从左到右分别标注为“压力场”“速度场”“粘度场”。每个立方体内部有灰色球体（可能代表颗粒）和彩色平面切片，用于展示对应物理场的分布。左下角有x、y、z坐标轴示意图。各立方体通过彩色切片的颜色梯度表现不同物理场的空间分布特征。,,official_a_1,data/evaluation/phase46_redescribe_staging_resume1/official_a_1/multimodal_staging.csv
1134,宾汉姆流体的LBM-DEM方法及自密实混凝土复杂流动研究,115,data/images/1134/page115_render2.png,869,343,described,图片展示了三个三维立方体模型，每个模型内包含白色球体与彩色区域，模型下方分别标注“Bn=19.2”“Bn=38.4”“Bn=76.8”。左侧有颜色条，颜色范围从蓝色（对应数值1）到红色（对应数值10）。每个立方体模型旁标注了x、y、z坐标轴，呈现三维空间结构。,,official_a_2,data/evaluation/phase46_redescribe_staging_resume1/official_a_2/multimodal_staging.csv
1134,宾汉姆流体的LBM-DEM方法及自密实混凝土复杂流动研究,116,data/images/1134/page116_render1.png,829,378,described,图片包含两张三维示意图。左图标题为“颗粒位置及速度分布”，展示三维空间内不同颜色球体（代表颗粒）的分布，颜色条（左侧）从0到1，可能表示速度值，坐标轴为x、y、z；右图标题为“流体速度场”，展示三维空间内蓝色平面与彩色区域（代表流体速度分布），坐标轴同样为x、y、z。两张图均以立方体为空间框架，呈现颗粒与流体的相关分布特征。,,official_b_1,data/evaluation/phase46_redescribe_staging_resume1/official_b_1/multimodal_staging.csv
1134,宾汉姆流体的LBM-DEM方法及自密实混凝土复杂流动研究,116,data/images/1134/page116_render2.png,819,378,described,图片包含左右两个三维可视化图。左图标题为“颗粒位置及速度分布”，展示立方体空间内不同颜色（对应左侧颜色条，范围0 - 1）的颗粒分布，颗粒大小和颜色存在差异，坐标轴标注为x、y、z；右图标题为“流体速度场”，在颗粒分布基础上叠加彩色平面（对应左侧颜色条，范围0 - 1），展示流体速度的空间分布，坐标轴同样为x、y、z。,,official_b_2,data/evaluation/phase46_redescribe_staging_resume1/official_b_2/multimodal_staging.csv
1134,宾汉姆流体的LBM-DEM方法及自密实混凝土复杂流动研究,116,data/images/1134/page116_render3.png,822,378,described,图片包含两个三维示意图。左侧示意图标题为“颗粒位置及速度分布”，展示了一个三维立方体空间内分布的颗粒，颗粒以不同颜色呈现（颜色对应左侧色条，色条范围0 - 1，从蓝色到红色渐变），颗粒大小存在差异，坐标系标注x、y、z轴。右侧示意图标题为“流体速度场”，同样展示三维立方体空间，其中包含颗粒（颜色与左侧颗粒类似）以及彩色平面（平面颜色从蓝色到黄色渐变），坐标系同样标注x、y、z轴，用于展示流体在空间中的速度分布情况。,,paratera_c,data/evaluation/phase46_redescribe_staging_resume1/paratera_c/multimodal_staging.csv
1134,宾汉姆流体的LBM-DEM方法及自密实混凝土复杂流动研究,12,data/images/1134/page12_render1.png,613,480,described,图片包含上下两部分内容。上半部分为示意图：左侧有一个长2000mm、宽500mm的矩形区域，内部填充块状物（石块），矩形顶部标注“SCC”并配有向下箭头；右侧有一个500mm×500mm的矩形区域，内部同样填充块状物（石块）。下半部分为实物照片：展示一个容器内放置块状物（石块）与深色浇筑材料（混凝土）的场景，容器周边有支架结构，背景可见部分人员或设备。,,official_a_1,data/evaluation/phase46_redescribe_staging_resume1/official_a_1/multimodal_staging.csv
1134,宾汉姆流体的LBM-DEM方法及自密实混凝土复杂流动研究,13,data/images/1134/page13_render1.png,710,364,described,图片包含左侧实景图与右侧示意图。左侧实景图展示“堆石混凝土试件”与“模拟泵送SCC”的试验场景，可见脚手架、设备等元素。右侧示意图分为四部分：第一部分为堆石层，标注尺寸2000mm（长）×600mm（高）及“1h”；第二部分为堆石层上方浇筑混凝土后的状态，标注尺寸2000mm×1200mm及“喷水养护 3d”；第三部分为拆模后的试件，标注“拆模 养护”；第四部分为堆石混凝土结构，标注尺寸2000mm×1800mm，并用“热缝”（虚线）、“冷缝”（点划线）标注裂缝类型。各示意图通过尺寸、时间（1h、3d）、养护方式（喷水养护）及裂缝类型（热缝、冷缝）呈现堆石混凝土的试验过程与结构特征。,,official_a_2,data/evaluation/phase46_redescribe_staging_resume1/official_a_2/multimodal_staging.csv
1134,宾汉姆流体的LBM-DEM方法及自密实混凝土复杂流动研究,13,data/images/1134/page13_render2.png,710,415,described,图中展示两个测试装置结构。左侧装置：顶部Reservoir高度30cm，内填充SCC Mortar；下方连接13cm×13cm的Test box，Test box内为堆石混凝土。右侧装置：顶部Reservoir高度40cm，内填充SCC Mortar；下方Test box尺寸50cm×50cm、高度50cm，Test box内为堆石混凝土，Test box上方有Frame、Removable lid，Test box内设有Connecting tube、Release door（标注1），堆石混凝土区域标注Rear、Middle、Front，另有红色标注2。各部件通过箭头标注名称，尺寸以数字和箭头标注。,,official_b_1,data/evaluation/phase46_redescribe_staging_resume1/official_b_1/multimodal_staging.csv
1134,宾汉姆流体的LBM-DEM方法及自密实混凝土复杂流动研究,13,data/images/1134/page13_render3.png,887,338,described,这是两张展示堆石混凝土施工场景的图片。左图呈现室内施工区域，可见多个红色模具，模具内填充有混凝土（或堆石混凝土），模具排列整齐，周围有工人、施工设备（如蓝色覆盖物、货架等），背景为黄灰相间的墙面及门。右图同样为室内施工场景，红色模具旁有木质支架，右侧有蓝色设备（带圆形观察窗），背景可见黄色楼梯，工人分布在现场，模具排列有序，地面为施工场地。,,official_b_2,data/evaluation/phase46_redescribe_staging_resume1/official_b_2/multimodal_staging.csv
1134,宾汉姆流体的LBM-DEM方法及自密实混凝土复杂流动研究,15,data/images/1134/page15_render1.png,716,348,described,图片展示了两个三维模型，背景为黑色。左侧模型呈钟形，顶部有开口，底部较宽，表面有网格纹理；右侧模型顶部开口更大，底部更宽，整体形状更圆润，表面同样有网格纹理。两个模型均为灰白色调，呈现三维结构的形态对比。,,paratera_c,data/evaluation/phase46_redescribe_staging_resume1/paratera_c/multimodal_staging.csv
1134,宾汉姆流体的LBM-DEM方法及自密实混凝土复杂流动研究,15,data/images/1134/page15_render2.png,887,168,described,图片包含左右两个子图。左子图为矩形区域内的示意图，显示底部网格结构上方的散点分布及黑色线条（可能为流线或轨迹），线条从底部向中间汇聚。右子图为彩色区域图，标注“red SCC”（红色自密实混凝土）、“dead zone”（死区）、“blowholes”（气孔），红色区域代表red SCC，灰色区域为其他区域，箭头指示red SCC的流动方向，死区与气孔分布于灰色区域，体现混凝土浇筑时的流动及缺陷分布特征。,,official_a_1,data/evaluation/phase46_redescribe_staging_resume1/official_a_1/multimodal_staging.csv
1134,宾汉姆流体的LBM-DEM方法及自密实混凝土复杂流动研究,16,data/images/1134/page16_render1.png,887,461,described,图片包含上下两部分内容。上部分为两个三维结构示意图，左侧示意图下方标注“SCC with a 120 Pa yield stress”，右侧示意图下方标注“SCC with a 60 Pa yield stress”；下部分为两个二维图表，与上部分示意图一一对应。二维图表的横轴为“x”，范围是0.0到0.40，纵轴范围是0.0到0.13，图表中灰色矩形代表水平部件，黑色背景上呈现白色区域（可能表示某种物理量分布，如应力、流动区域等）。,,official_a_2,data/evaluation/phase46_redescribe_staging_resume1/official_a_2/multimodal_staging.csv
1134,宾汉姆流体的LBM-DEM方法及自密实混凝土复杂流动研究,16,data/images/1134/page16_render2.png,669,463,described,这是一张包含两个子图的图表，横轴范围均为0.0至0.5，纵轴范围均为0.0至0.15。上子图中，灰度从左至右呈现逐渐过渡的变化，左侧为较深色区域，右侧为较浅色区域；下子图中，灰度在横轴约0.3处存在较明显的边界，左侧为较深色区域，右侧为较浅色区域，整体灰度分布与上子图存在差异。,,official_b_1,data/evaluation/phase46_redescribe_staging_resume1/official_b_1/multimodal_staging.csv
1134,宾汉姆流体的LBM-DEM方法及自密实混凝土复杂流动研究,17,data/images/1134/page17_render1.png,819,285,described,图片展示两个结构示意图，左侧结构包含标注为“reinforcement”的钢筋（以黑色圆点表示），分布于矩形区域内；右侧结构包含标注为“porous medium”的多孔介质（以灰色阴影区域表示），同样分布于矩形区域内。两结构间有箭头指示从左侧结构到右侧结构的转换关系。,,official_b_2,data/evaluation/phase46_redescribe_staging_resume1/official_b_2/multimodal_staging.csv
1134,宾汉姆流体的LBM-DEM方法及自密实混凝土复杂流动研究,18,data/images/1134/page18_render1.png,759,363,described,"图片包含两组示意图，分别对应总时间 \( t_{\text{tot}} = 5\,\text{h} \) 和 \( t_{\text{tot}} \approx 1.5\,\text{h} \)，每组由左侧三维视图和右侧二维截面图组成。  

- 当 \( t_{\text{tot}} = 5\,\text{h} \) 时：  
  左侧三维视图展示一个带有多个竖直杆状物的三维结构，杆状物从结构内部向上延伸，结构整体呈弯曲形态，背景为透明立方体框架；右侧二维截面图中，深色区域内分布有规则排列的白色点阵，右侧为白色区域。  

- 当 \( t_{\text{tot}} \approx 1.5\,\text{h} \) 时：  
  左侧三维视图展示一个弯曲的三维结构，结构表面有起伏，背景为透明立方体框架，结构内部有分割线；右侧二维截面图中，深色区域内有规则排列的网格状图案，右侧为白色区域。",,paratera_c,data/evaluation/phase46_redescribe_staging_resume1/paratera_c/multimodal_staging.csv
1134,宾汉姆流体的LBM-DEM方法及自密实混凝土复杂流动研究,19,data/images/1134/page19_render1.png,468,415,described,这张图片包含两个示意图，通过中间的箭头表示状态变化。左侧示意图展示了一个带有曲线轮廓的柱状结构，内部填充大量黑白相间的圆形颗粒（疑似石块），结构底部标注有“2”和“1”的区域，呈现颗粒的初始排列状态；右侧示意图展示了一个形状更不规则的柱状结构，内部同样填充黑白相间的圆形颗粒，颗粒分布呈现堆积后的形态，整体结构轮廓与左侧不同，体现颗粒在结构内的填充或堆积变化过程。图中未标注具体标题、坐标轴或数据点，属于结构示意图，可能用于展示堆石混凝土中石块的填充或堆积过程。,,official_a_1,data/evaluation/phase46_redescribe_staging_resume1/official_a_1/multimodal_staging.csv
1134,宾汉姆流体的LBM-DEM方法及自密实混凝土复杂流动研究,19,data/images/1134/page19_render2.png,887,284,described,图片包含左右两部分示意图。左侧示意图中，有两个圆形结构，外圈标注为“Mortar（砂浆）”，内圈标注为“Aggregate（骨料）”，分别标记为“i”和“j”，状态为“Just touching（刚好接触）”；右侧示意图中，有两个圆形结构，中间存在连接区域，上方标注距离符号“Δ”，下方文字说明为“Δ < Δ₁ : Still contact（Δ小于Δ₁时仍接触）”。,,official_a_2,data/evaluation/phase46_redescribe_staging_resume1/official_a_2/multimodal_staging.csv
1134,宾汉姆流体的LBM-DEM方法及自密实混凝土复杂流动研究,19,data/images/1134/page19_render3.png,883,313,described,图片展示了不同时间点（0.1s、0.3s、0.5s、2.6s、3.8s）下的颗粒堆积形态，包含多个颗粒堆。在0.1s时间点，有两个颗粒堆，左侧颗粒堆标注τₙ=180Pa、η=100Pa·s，右侧颗粒堆标注τₙ=180Pa、η=200Pa·s；0.3s时间点有两个颗粒堆；0.5s时间点有两个颗粒堆；2.6s时间点有两个颗粒堆；3.8s时间点有两个颗粒堆。各时间点的颗粒堆呈现不同的堆积形状，随时间变化可能体现颗粒流动或堆积的动态过程。,,official_b_1,data/evaluation/phase46_redescribe_staging_resume1/official_b_1/multimodal_staging.csv
1134,宾汉姆流体的LBM-DEM方法及自密实混凝土复杂流动研究,20,data/images/1134/page20_render1.png,892,297,described,图片包含左右两个示意图。左侧为L形结构剖面，内部填充颗粒状材料，底部布置有多个圆形堆石；右侧为L形结构剖面，深色区域表示实体结构，右侧区域呈现网格状结构。,,official_b_2,data/evaluation/phase46_redescribe_staging_resume1/official_b_2/multimodal_staging.csv
1134,宾汉姆流体的LBM-DEM方法及自密实混凝土复杂流动研究,21,data/images/1134/page21_render1.png,710,511,described,这是一张展示粗骨料体积浓度与相对粘度关系的图表。横轴为“Volume concentration of coarse agg. [%]”（粗骨料体积浓度，单位：%），纵轴为“relative viscosity”（相对粘度）。图例包含多个数据系列：Model #1（菱形标记）、Model #2（空心菱形标记）、Model #3（实心菱形标记）、BML #1（空心三角形标记）、BML #2（实心三角形标记）、IBB #1（空心方形标记）、IBB #2（斜纹方形标记）、IBB #3（实心方形标记）、Beads in paste（实心圆点标记）。数据点分布显示，随着粗骨料体积浓度增加，相对粘度呈上升趋势，且在较高浓度区间增长幅度增大。,,paratera_c,data/evaluation/phase46_redescribe_staging_resume1/paratera_c/multimodal_staging.csv
